unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,"xstaff17",staff17,"xstaff18",staff18,"xstaff19",staff19,"xstaff20",staff20,"xstaff21",staff21,"xstaff22",staff22,"xstaff23",staff23,"xstaff24",staff24
169910,22,"Z",0,"Z",0,"R",12,"R",4,"R",2,"Z",0,"R",17,"R",6,"R",1,"R",1,"R",309,"R",141,"Z",0,"R",1,"R",341,"R",153,"Z",0,"R",16,"R",2,"R",23,"R",2,"R",450,"R",1,"R",494
169983,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",1,"Z",0,"R",37,"Z",0,"Z",0,"Z",0,"R",44,"R",2,"Z",0,"R",1,"Z",0,"R",7,"R",1,"R",37,"Z",0,"R",46
169983,2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",37,"R",8,"Z",0,"Z",0,"R",43,"R",10,"Z",0,"R",2,"Z",0,"R",6,"Z",0,"R",45,"Z",0,"R",53
169983,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
169983,7,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",9,"R",4,"R",1,"Z",0,"R",75,"R",8,"Z",0,"Z",0,"R",88,"R",12,"Z",0,"R",3,"Z",0,"R",13,"R",1,"R",83,"Z",0,"R",100
169983,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
169983,10,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",4,"R",3,"Z",0,"Z",0,"R",10,"R",5,"Z",0,"Z",0,"R",16,"R",9,"Z",0,"R",3,"Z",0,"R",7,"Z",0,"R",15,"Z",0,"R",25
169983,14,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",4,"R",3,"Z",0,"Z",0,"R",12,"R",5,"Z",0,"Z",0,"R",18,"R",9,"Z",0,"R",3,"Z",0,"R",7,"Z",0,"R",17,"Z",0,"R",27
169983,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
169983,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
169983,19,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",8,"R",2,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",6,"Z",0,"R",10
169983,21,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"Z",0,"Z",0,"R",11,"R",2,"Z",0,"R",3,"Z",0,"R",1,"Z",0,"R",9,"Z",0,"R",13
169983,22,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"R",14,"R",7,"R",1,"Z",0,"R",94,"R",15,"Z",0,"Z",0,"R",117,"R",23,"Z",0,"R",9,"Z",0,"R",21,"R",1,"R",109,"Z",0,"R",140
169992,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",12,"Z",0,"Z",0,"R",17,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"Z",0,"R",29
169992,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",12,"Z",0,"Z",0,"R",17,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"Z",0,"R",29
169992,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",12,"Z",0,"Z",0,"R",17,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",29,"Z",0,"R",29
170587,18,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"R",18,"Z",0,"Z",0,"R",16,"R",18,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",32,"Z",0,"R",34
170587,21,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"R",18,"Z",0,"Z",0,"R",16,"R",18,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",32,"Z",0,"R",34
170587,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"R",18,"Z",0,"Z",0,"R",16,"R",18,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",32,"Z",0,"R",34
170639,1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",17,"R",5,"R",0,"R",0,"R",18,"R",5,"R",0,"R",0,"R",0,"R",1,"R",0,"R",22,"R",0,"R",23
170639,2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",17,"R",7,"R",0,"R",0,"R",18,"R",8,"R",0,"R",0,"R",1,"R",1,"R",0,"R",24,"R",0,"R",26
170639,3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",12,"R",9,"R",0,"R",0,"R",12,"R",10,"R",0,"R",0,"R",1,"R",0,"R",0,"R",21,"R",0,"R",22
170639,7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",46,"R",21,"R",0,"R",0,"R",48,"R",23,"R",0,"R",0,"R",2,"R",2,"R",0,"R",67,"R",0,"R",71
170639,9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6
170639,10,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",19,"R",10,"R",0,"R",0,"R",22,"R",14,"R",1,"R",2,"R",0,"R",4,"R",0,"R",29,"R",0,"R",36
170639,11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
170639,14,"R",0,"R",1,"R",1,"R",1,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",25,"R",12,"R",0,"R",0,"R",28,"R",16,"R",1,"R",2,"R",0,"R",4,"R",0,"R",37,"R",0,"R",44
170639,22,"R",0,"R",1,"R",1,"R",1,"R",0,"R",2,"R",4,"R",2,"R",0,"R",0,"R",71,"R",33,"R",0,"R",0,"R",76,"R",39,"R",1,"R",2,"R",2,"R",6,"R",0,"R",104,"R",0,"R",115
170657,20,"R",6,"R",2,"R",6,"R",8,"R",2,"R",1,"R",1,"R",2,"R",2,"R",2,"R",88,"R",90,"R",0,"R",0,"R",105,"R",105,"R",8,"R",14,"R",3,"R",3,"R",4,"R",178,"R",0,"R",210
170657,21,"R",6,"R",2,"R",6,"R",8,"R",2,"R",1,"R",1,"R",2,"R",2,"R",2,"R",88,"R",90,"R",0,"R",0,"R",105,"R",105,"R",8,"R",14,"R",3,"R",3,"R",4,"R",178,"R",0,"R",210
170657,22,"R",6,"R",2,"R",6,"R",8,"R",2,"R",1,"R",1,"R",2,"R",2,"R",2,"R",88,"R",90,"R",0,"R",0,"R",105,"R",105,"R",8,"R",14,"R",3,"R",3,"R",4,"R",178,"R",0,"R",210
170675,1,"R",7,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",2,"R",1,"R",22,"R",3,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",3,"R",25
170675,2,"R",11,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"R",7,"R",5,"R",1,"R",26,"R",9,"R",12,"Z",0,"Z",0,"R",1,"Z",0,"R",16,"R",6,"R",35
170675,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
170675,7,"R",18,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",22,"R",9,"R",7,"R",2,"R",48,"R",14,"R",21,"Z",0,"Z",0,"R",1,"Z",0,"R",31,"R",9,"R",62
170675,9,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",7
170675,10,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"R",1,"Z",0,"R",12,"R",6,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",1,"R",18
170675,14,"R",6,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",3,"R",1,"Z",0,"R",17,"R",8,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",1,"R",25
170675,20,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",2,"R",1,"R",1,"R",15,"R",4,"R",2,"R",1,"Z",0,"R",1,"Z",0,"R",13,"R",2,"R",19
170675,21,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",2,"R",1,"R",1,"R",15,"R",4,"R",2,"R",1,"Z",0,"R",1,"Z",0,"R",13,"R",2,"R",19
170675,22,"R",26,"R",8,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",43,"R",14,"R",9,"R",3,"R",80,"R",26,"R",34,"R",1,"Z",0,"R",2,"Z",0,"R",57,"R",12,"R",106
170806,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
170806,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
170806,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
170806,15,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",21,"Z",0,"Z",0,"R",12,"R",21,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",32,"Z",0,"R",33
170806,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",16,"R",7,"Z",0,"Z",0,"R",17,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",23,"Z",0,"R",24
170806,17,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",7,"R",21,"Z",0,"Z",0,"R",7,"R",23,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",28,"Z",0,"R",30
170806,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
170806,21,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",35,"R",53,"Z",0,"Z",0,"R",37,"R",55,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",88,"Z",0,"R",92
170806,22,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",38,"R",53,"Z",0,"Z",0,"R",40,"R",55,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",91,"Z",0,"R",95
170976,1,"R",13,"R",0,"R",26,"R",5,"R",1,"R",0,"R",68,"R",12,"R",11,"R",4,"R",786,"R",160,"R",0,"R",0,"R",905,"R",181,"R",13,"R",31,"R",1,"R",80,"R",15,"R",946,"R",0,"R",1086
170976,2,"R",9,"R",1,"R",19,"R",17,"R",3,"R",2,"R",37,"R",16,"R",9,"R",11,"R",274,"R",140,"R",0,"R",0,"R",351,"R",187,"R",10,"R",36,"R",5,"R",53,"R",20,"R",414,"R",0,"R",538
170976,7,"R",22,"R",1,"R",45,"R",22,"R",4,"R",2,"R",105,"R",28,"R",20,"R",15,"R",1060,"R",300,"R",0,"R",0,"R",1256,"R",368,"R",23,"R",67,"R",6,"R",133,"R",35,"R",1360,"R",0,"R",1624
170976,8,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",2,"R",0,"R",0,"R",9,"R",2,"R",0,"R",1,"R",0,"R",0,"R",0,"R",10,"R",0,"R",11
170976,9,"R",5,"R",1,"R",2,"R",1,"R",0,"R",0,"R",3,"R",2,"R",1,"R",0,"R",21,"R",10,"R",1,"R",0,"R",33,"R",14,"R",6,"R",3,"R",0,"R",5,"R",1,"R",31,"R",1,"R",47
170976,10,"R",99,"R",24,"R",20,"R",27,"R",5,"R",1,"R",46,"R",26,"R",13,"R",13,"R",209,"R",111,"R",0,"R",1,"R",392,"R",203,"R",123,"R",47,"R",6,"R",72,"R",26,"R",320,"R",1,"R",595
170976,11,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",5
170976,14,"R",105,"R",25,"R",23,"R",29,"R",5,"R",1,"R",49,"R",28,"R",14,"R",13,"R",240,"R",124,"R",1,"R",1,"R",437,"R",221,"R",130,"R",52,"R",6,"R",77,"R",27,"R",364,"R",2,"R",658
170976,15,"R",15,"R",2,"R",0,"R",1,"R",0,"R",0,"R",2,"R",0,"R",1,"R",0,"R",46,"R",11,"R",0,"R",0,"R",64,"R",14,"R",17,"R",1,"R",0,"R",2,"R",1,"R",57,"R",0,"R",78
170976,16,"R",8,"R",1,"R",1,"R",0,"R",1,"R",0,"R",2,"R",1,"R",2,"R",0,"R",57,"R",26,"R",0,"R",0,"R",71,"R",28,"R",9,"R",1,"R",1,"R",3,"R",2,"R",83,"R",0,"R",99
170976,17,"R",19,"R",13,"R",5,"R",7,"R",1,"R",0,"R",18,"R",13,"R",5,"R",3,"R",137,"R",82,"R",0,"R",0,"R",185,"R",118,"R",32,"R",12,"R",1,"R",31,"R",8,"R",219,"R",0,"R",303
170976,18,"R",12,"R",4,"R",0,"R",2,"R",1,"R",0,"R",8,"R",3,"R",0,"R",1,"R",32,"R",39,"R",0,"R",0,"R",53,"R",49,"R",16,"R",2,"R",1,"R",11,"R",1,"R",71,"R",0,"R",102
170976,19,"R",41,"R",35,"R",7,"R",6,"R",2,"R",1,"R",26,"R",30,"R",4,"R",12,"R",130,"R",169,"R",1,"R",0,"R",211,"R",253,"R",76,"R",13,"R",3,"R",56,"R",16,"R",299,"R",1,"R",464
170976,20,"R",78,"R",33,"R",8,"R",5,"R",0,"R",1,"R",42,"R",30,"R",10,"R",5,"R",276,"R",190,"R",0,"R",1,"R",414,"R",265,"R",111,"R",13,"R",1,"R",72,"R",15,"R",466,"R",1,"R",679
170976,21,"R",173,"R",88,"R",21,"R",21,"R",5,"R",2,"R",98,"R",77,"R",22,"R",21,"R",678,"R",517,"R",1,"R",1,"R",998,"R",727,"R",261,"R",42,"R",7,"R",175,"R",43,"R",1195,"R",2,"R",1725
170976,22,"R",300,"R",114,"R",89,"R",72,"R",14,"R",5,"R",252,"R",133,"R",56,"R",49,"R",1978,"R",941,"R",2,"R",2,"R",2691,"R",1316,"R",414,"R",161,"R",19,"R",385,"R",105,"R",2919,"R",4,"R",4007
171234,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"Z",0,"R",20
171234,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"Z",0,"R",20
171234,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
171234,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
171234,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",13,"Z",0,"Z",0,"R",12,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"Z",0,"R",25
171571,1,"Z",0,"Z",0,"R",1,"R",2,"R",1,"Z",0,"R",17,"R",1,"R",3,"Z",0,"R",74,"R",22,"Z",0,"Z",0,"R",96,"R",25,"Z",0,"R",3,"R",1,"R",18,"R",3,"R",96,"Z",0,"R",121
171571,2,"Z",0,"Z",0,"R",7,"R",4,"Z",0,"Z",0,"R",19,"R",3,"Z",0,"R",1,"R",68,"R",40,"Z",0,"Z",0,"R",94,"R",48,"Z",0,"R",11,"Z",0,"R",22,"R",1,"R",108,"Z",0,"R",142
171571,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
171571,5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
171571,7,"Z",0,"Z",0,"R",8,"R",7,"R",1,"Z",0,"R",36,"R",4,"R",3,"R",1,"R",147,"R",67,"Z",0,"Z",0,"R",195,"R",79,"Z",0,"R",15,"R",1,"R",40,"R",4,"R",214,"Z",0,"R",274
171571,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",4
171571,10,"Z",0,"Z",0,"R",3,"R",7,"R",1,"R",2,"R",14,"R",4,"R",1,"R",3,"R",41,"R",49,"Z",0,"Z",0,"R",60,"R",65,"Z",0,"R",10,"R",3,"R",18,"R",4,"R",90,"Z",0,"R",125
171571,11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",6
171571,12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"R",12,"Z",0,"Z",0,"R",5,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",17,"Z",0,"R",18
171571,14,"Z",0,"Z",0,"R",3,"R",8,"R",1,"R",2,"R",15,"R",4,"R",2,"R",4,"R",51,"R",63,"Z",0,"Z",0,"R",72,"R",81,"Z",0,"R",11,"R",3,"R",19,"R",6,"R",114,"Z",0,"R",153
171571,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
171571,17,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",7,"Z",0,"Z",0,"R",5,"R",9,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",14
171571,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",7,"Z",0,"Z",0,"R",2,"R",8,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",10
171571,21,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",14,"Z",0,"Z",0,"R",9,"R",17,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"R",26
171571,22,"Z",0,"Z",0,"R",12,"R",18,"R",2,"R",2,"R",51,"R",8,"R",5,"R",5,"R",206,"R",144,"Z",0,"Z",0,"R",276,"R",177,"Z",0,"R",30,"R",4,"R",59,"R",10,"R",350,"Z",0,"R",453
172033,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
172033,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
172033,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"Z",0,"Z",0,"R",6,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7
172033,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",3,"Z",0,"Z",0,"R",11,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",14
172033,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",3,"Z",0,"Z",0,"R",11,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",14
172121,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
172121,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8
172121,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",5,"Z",0,"Z",0,"R",7,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12
172121,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
172121,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
172121,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",11,"Z",0,"Z",0,"R",13,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",24
172121,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",11,"Z",0,"Z",0,"R",13,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",24
172200,18,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",1,"R",2,"C",3,"Z",0,"Z",0,"R",52,"C",39,"Z",0,"Z",0,"R",55,"C",46,"Z",0,"R",4,"R",1,"R",5,"Z",0,"R",91,"Z",0,"R",101
172200,21,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",1,"R",2,"C",3,"Z",0,"Z",0,"R",52,"C",39,"Z",0,"Z",0,"R",55,"C",46,"Z",0,"R",4,"R",1,"R",5,"Z",0,"R",91,"Z",0,"R",101
172200,22,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",1,"R",2,"C",3,"Z",0,"Z",0,"R",52,"C",39,"Z",0,"Z",0,"R",55,"C",46,"Z",0,"R",4,"R",1,"R",5,"Z",0,"R",91,"Z",0,"R",101
