UNITID,ARANK,XSTAFF01,STAFF01,XSTAFF02,STAFF02,XSTAFF03,STAFF03,XSTAFF04,STAFF04,XSTAFF05,STAFF05,XSTAFF06,STAFF06,XSTAFF07,STAFF07,XSTAFF08,STAFF08,XSTAFF09,STAFF09,XSTAFF10,STAFF10,XSTAFF11,STAFF11,XSTAFF12,STAFF12,XSTAFF13,STAFF13,XSTAFF14,STAFF14,XSTAFF15,STAFF15,XSTAFF16,STAFF16,XSTAFF17,STAFF17,XSTAFF18,STAFF18,XSTAFF19,STAFF19,XSTAFF20,STAFF20,XSTAFF21,STAFF21,XSTAFF22,STAFF22,XSTAFF23,STAFF23,XSTAFF24,STAFF24 
237783,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
237783,17,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",6
237783,18,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",1,"R",4,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",5
237783,21,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",6,"R",5,"Z",0,"Z",0,"R",8,"R",9,"R",3,"R",1,"Z",0,"Z",0,"R",2,"R",11,"Z",0,"R",17
237783,22,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",6,"R",5,"Z",0,"Z",0,"R",8,"R",9,"R",3,"R",1,"Z",0,"Z",0,"R",2,"R",11,"Z",0,"R",17
237792, 1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",22,"R",6,"R",0,"R",0,"R",24,"R",7,"R",0,"R",1,"R",0,"R",2,"R",0,"R",28,"R",0,"R",31
237792, 2,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16,"R",13,"R",0,"R",0,"R",17,"R",13,"R",0,"R",1,"R",0,"R",0,"R",0,"R",29,"R",0,"R",30
237792, 3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",2,"R",4,"R",0,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",1,"R",1,"R",6,"R",0,"R",8
237792, 7,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",0,"R",40,"R",23,"R",0,"R",0,"R",45,"R",24,"R",0,"R",2,"R",0,"R",3,"R",1,"R",63,"R",0,"R",69
237792, 9,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
237792,10,"R",6,"R",1,"R",1,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",10,"R",11,"R",0,"Z",0,"R",18,"R",13,"R",7,"R",2,"R",0,"R",0,"R",1,"R",21,"R",0,"R",31
237792,11,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
237792,14,"R",6,"R",1,"R",1,"R",1,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",12,"R",11,"R",0,"Z",0,"R",20,"R",13,"R",7,"R",2,"R",0,"R",0,"R",1,"R",23,"R",0,"R",33
237792,19,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",23,"R",0,"R",0,"R",16,"R",24,"R",1,"R",1,"R",0,"R",0,"R",0,"R",38,"R",0,"R",40
237792,21,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",23,"R",0,"R",0,"R",16,"R",24,"R",1,"R",1,"R",0,"R",0,"R",0,"R",38,"R",0,"R",40
237792,22,"R",7,"R",1,"R",3,"R",2,"R",0,"R",0,"R",2,"R",1,"R",2,"R",0,"R",67,"R",57,"R",0,"R",0,"R",81,"R",61,"R",8,"R",5,"R",0,"R",3,"R",2,"R",124,"R",0,"R",142
237817, 1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"R",11,"Z",0,"Z",0,"R",6,"R",11,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",14,"Z",0,"R",17
237817, 2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",13
237817, 3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",4,"Z",0,"Z",0,"R",6,"R",4,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",10
237817, 7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",14,"R",22,"Z",0,"Z",0,"R",18,"R",22,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"R",36,"Z",0,"R",40
237817,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
237817,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
237817,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
237817,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",10,"R",8,"Z",0,"Z",0,"R",11,"R",9,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",18,"Z",0,"R",20
237817,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"R",11,"R",11,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",20,"Z",0,"R",22
237817,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",25,"R",33,"Z",0,"Z",0,"R",30,"R",34,"Z",0,"R",1,"Z",0,"R",5,"Z",0,"R",58,"Z",0,"R",64
237899, 1,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",8,"Z",0,"Z",0,"R",12,"R",11,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"R",23
237899, 2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",7,"Z",0,"Z",0,"R",13,"R",7,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",17,"Z",0,"R",20
237899, 3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"R",8,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",10
237899, 7,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",28,"R",16,"Z",0,"Z",0,"R",33,"R",20,"Z",0,"R",8,"Z",0,"R",1,"Z",0,"R",44,"Z",0,"R",53
237899, 8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
237899, 9,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",7,"Z",0,"Z",0,"R",9,"R",9,"Z",0,"R",5,"Z",0,"R",1,"Z",0,"R",12,"Z",0,"R",18
237899,10,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",11,"R",5,"R",1,"R",1,"R",16,"R",10,"Z",0,"R",5,"Z",0,"R",3,"Z",0,"R",16,"R",2,"R",26
237899,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
237899,14,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",18,"R",13,"R",1,"R",1,"R",27,"R",20,"Z",0,"R",10,"Z",0,"R",4,"Z",0,"R",31,"R",2,"R",47
237899,16,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
237899,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"R",4
237899,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",6,"Z",0,"Z",0,"R",3,"R",8,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",9,"Z",0,"R",11
237899,21,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",7,"Z",0,"Z",0,"R",7,"R",9,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",12,"Z",0,"R",16
237899,22,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"R",1,"R",5,"R",1,"Z",0,"Z",0,"R",51,"R",36,"R",1,"R",1,"R",67,"R",49,"Z",0,"R",20,"R",1,"R",6,"Z",0,"R",87,"R",2,"R",116
238014, 1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",6,"R",14,"Z",0,"Z",0,"R",6,"R",15,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",20,"Z",0,"R",21
238014, 2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",5
238014, 3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
238014, 7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",9,"R",19,"Z",0,"Z",0,"R",9,"R",20,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",28,"Z",0,"R",29
238014,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
238014,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",4
238014,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10
238014,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",9,"Z",0,"Z",0,"R",2,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",11
238014,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",9,"R",16,"Z",0,"Z",0,"R",9,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",25,"Z",0,"R",26
238014,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",18,"R",35,"Z",0,"Z",0,"R",18,"R",37,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",53,"Z",0,"R",55
238032, 1,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",40,"R",3,"R",5,"R",0,"R",283,"R",54,"R",1,"R",0,"R",332,"R",58,"R",0,"R",4,"R",0,"R",43,"R",5,"R",337,"R",1,"R",390
238032, 2,"R",0,"R",0,"R",4,"R",4,"R",1,"R",0,"R",9,"R",2,"R",3,"R",0,"R",149,"R",77,"R",0,"R",0,"R",166,"R",83,"R",0,"R",8,"R",1,"R",11,"R",3,"R",226,"R",0,"R",249
238032, 3,"R",1,"R",1,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",20,"R",18,"R",0,"R",0,"R",23,"R",20,"R",2,"R",2,"R",0,"R",0,"R",1,"R",38,"R",0,"R",43
238032, 4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3
238032, 7,"R",1,"R",1,"R",8,"R",6,"R",1,"R",0,"R",49,"R",5,"R",9,"R",0,"R",454,"R",150,"R",1,"R",0,"R",523,"R",162,"R",2,"R",14,"R",1,"R",54,"R",9,"R",604,"R",1,"R",685
238032, 8,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",13,"R",6,"R",1,"R",0,"R",15,"R",7,"R",1,"R",0,"R",0,"R",1,"R",0,"R",19,"R",1,"R",22
238032, 9,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",29,"R",21,"R",0,"R",0,"R",30,"R",24,"R",0,"R",3,"R",0,"R",1,"R",0,"R",50,"R",0,"R",54
238032,10,"R",25,"R",6,"R",1,"R",2,"R",0,"R",1,"R",10,"R",3,"R",2,"R",1,"R",79,"R",70,"R",0,"R",0,"R",117,"R",83,"R",31,"R",3,"R",1,"R",13,"R",3,"R",149,"R",0,"R",200
238032,11,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",13,"R",0,"R",0,"R",7,"R",13,"R",0,"R",1,"R",0,"R",0,"R",0,"R",19,"R",0,"R",20
238032,14,"R",25,"R",7,"R",3,"R",4,"R",0,"R",1,"R",11,"R",4,"R",2,"R",1,"R",127,"R",110,"R",1,"R",0,"R",169,"R",127,"R",32,"R",7,"R",1,"R",15,"R",3,"R",237,"R",1,"R",296
238032,15,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",33,"R",7,"R",0,"R",0,"R",38,"R",7,"R",2,"R",2,"R",0,"R",1,"R",0,"R",40,"R",0,"R",45
238032,16,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",6,"R",3,"R",3,"R",1,"R",64,"R",22,"R",0,"R",0,"R",74,"R",27,"R",1,"R",1,"R",0,"R",9,"R",4,"R",86,"R",0,"R",101
238032,17,"R",32,"R",12,"R",2,"R",2,"R",0,"R",0,"R",14,"R",12,"R",2,"R",2,"R",117,"R",89,"R",0,"R",1,"R",167,"R",118,"R",44,"R",4,"R",0,"R",26,"R",4,"R",206,"R",1,"R",285
238032,18,"R",1,"R",0,"R",2,"R",3,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",33,"R",40,"R",1,"R",0,"R",37,"R",44,"R",1,"R",5,"R",0,"R",1,"R",0,"R",73,"R",1,"R",81
238032,19,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",2,"R",18,"R",0,"R",0,"R",2,"R",22,"R",2,"R",0,"R",0,"R",2,"R",0,"R",20,"R",0,"R",24
238032,21,"R",36,"R",14,"R",6,"R",6,"R",0,"R",0,"R",21,"R",18,"R",5,"R",3,"R",249,"R",176,"R",1,"R",1,"R",318,"R",218,"R",50,"R",12,"R",0,"R",39,"R",8,"R",425,"R",2,"R",536
238032,22,"R",62,"R",22,"R",17,"R",16,"R",1,"R",1,"R",81,"R",27,"R",16,"R",4,"R",830,"R",436,"R",3,"R",1,"R",1010,"R",507,"R",84,"R",33,"R",2,"R",108,"R",20,"R",1266,"R",4,"R",1517
238193, 1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",15,"Z",0,"Z",0,"R",10,"R",15,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",25
238193, 2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",9,"R",30,"Z",0,"Z",0,"R",9,"R",31,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",39,"Z",0,"R",40
238193, 3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",11,"Z",0,"Z",0,"R",1,"R",14,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",12,"Z",0,"R",15
238193, 7,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",19,"R",56,"Z",0,"Z",0,"R",20,"R",60,"Z",0,"R",3,"Z",0,"R",2,"Z",0,"R",75,"Z",0,"R",80
238193, 8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
238193, 9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
238193,10,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",6,"R",15,"Z",0,"Z",0,"R",6,"R",19,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",21,"Z",0,"R",25
238193,14,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",6,"R",17,"Z",0,"Z",0,"R",6,"R",21,"Z",0,"R",2,"Z",0,"Z",0,"R",2,"R",23,"Z",0,"R",27
238193,22,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",25,"R",73,"Z",0,"Z",0,"R",26,"R",81,"Z",0,"R",5,"Z",0,"R",2,"R",2,"R",98,"Z",0,"R",107
238263,18,"Z",0,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",6,"Z",0,"R",5,"R",2,"R",185,"R",181,"R",5,"R",6,"R",207,"R",194,"Z",0,"R",10,"R",1,"R",6,"R",7,"R",366,"R",11,"R",401
238263,21,"Z",0,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",6,"Z",0,"R",5,"R",2,"R",185,"R",181,"R",5,"R",6,"R",207,"R",194,"Z",0,"R",10,"R",1,"R",6,"R",7,"R",366,"R",11,"R",401
238263,22,"Z",0,"Z",0,"R",5,"R",5,"R",1,"Z",0,"R",6,"Z",0,"R",5,"R",2,"R",185,"R",181,"R",5,"R",6,"R",207,"R",194,"Z",0,"R",10,"R",1,"R",6,"R",7,"R",366,"R",11,"R",401
238324,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
238324,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12
238324,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
238324,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",17
238324,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",17
238397,20,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",42,"R",52,"Z",0,"Z",0,"R",44,"R",56,"Z",0,"R",2,"R",1,"R",1,"R",2,"R",94,"Z",0,"R",100
238397,21,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",42,"R",52,"Z",0,"Z",0,"R",44,"R",56,"Z",0,"R",2,"R",1,"R",1,"R",2,"R",94,"Z",0,"R",100
238397,22,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",1,"Z",0,"R",1,"R",2,"Z",0,"R",42,"R",52,"Z",0,"Z",0,"R",44,"R",56,"Z",0,"R",2,"R",1,"R",1,"R",2,"R",94,"Z",0,"R",100
238430, 1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",6,"Z",0,"R",8
238430, 2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",8,"R",10,"Z",0,"Z",0,"R",8,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",18,"Z",0,"R",19
238430, 3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",9,"Z",0,"Z",0,"R",7,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"R",16
238430, 7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",18,"R",22,"Z",0,"Z",0,"R",19,"R",24,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",40,"Z",0,"R",43
238430, 9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
238430,10,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",9,"R",21,"Z",0,"Z",0,"R",10,"R",23,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",30,"Z",0,"R",33
238430,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",7,"Z",0,"R",8
238430,14,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"R",12,"R",26,"Z",0,"Z",0,"R",14,"R",28,"Z",0,"R",1,"Z",0,"R",2,"R",1,"R",38,"Z",0,"R",42
238430,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
238430,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8
238430,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
238430,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",8,"Z",0,"Z",0,"R",4,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12
