unitid,arank,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
201007,7,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",15,"R",13,"Z",0,"Z",0,"R",18,"R",14,1
201007,10,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",7,"R",10,"Z",0,"Z",0,"R",9,"R",12,1
201007,14,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",7,"R",10,"Z",0,"Z",0,"R",9,"R",12,1
201007,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",2,1
201007,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"R",2,"R",6,1
201007,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"R",3,"R",8,1
201007,22,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0,"R",25,"R",31,"Z",0,"Z",0,"R",30,"R",34,1
201016,15,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",3,"R",2,2
201016,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",6,"Z",0,"Z",0,"R",4,"R",6,2
201016,21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"R",7,"R",8,2
201016,22,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"R",7,"R",8,2
201061,15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",2,"R",0,"R",0,"R",6,"R",2,1
201061,16,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",2,"R",4,1
201061,17,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,1
201061,20,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1,"R",2,1
201061,21,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",8,"R",0,"R",0,"R",9,"R",9,1
201061,22,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",8,"R",0,"R",0,"R",9,"R",9,1
201104,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",38,"R",17,"Z",0,"Z",0,"R",40,"R",18,1
201104,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",28,"R",18,"Z",0,"Z",0,"R",30,"R",18,1
201104,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",8,"Z",0,"Z",0,"R",5,"R",8,1
201104,7,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",71,"R",43,"Z",0,"Z",0,"R",75,"R",44,1
201104,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,1
201104,9,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"Z",0,"Z",0,"R",14,"R",4,1
201104,10,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"R",1,"R",30,"R",19,"Z",0,"Z",0,"R",35,"R",21,1
201104,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,1
201104,14,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"R",1,"R",41,"R",24,"Z",0,"Z",0,"R",52,"R",26,1
201104,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
201104,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",14,"Z",0,"Z",0,"R",7,"R",14,1
201104,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",14,"Z",0,"Z",0,"R",8,"R",14,1
201104,22,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",9,"R",2,"R",1,"R",1,"R",120,"R",81,"Z",0,"Z",0,"R",135,"R",84,1
201140,15,"Q",0,"Q",0,"Q",1,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",4,"Q",1,"Q",0,"Q",0,"Q",5,"Q",1,2
201140,21,"Q",0,"Q",0,"Q",1,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",4,"Q",1,"Q",0,"Q",0,"Q",5,"Q",1,2
201140,22,"Q",0,"Q",0,"Q",1,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",0,"Q",4,"Q",1,"Q",0,"Q",0,"Q",5,"Q",1,2
201195,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",12,"Z",0,"Z",0,"R",50,"R",12,1
201195,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",16,"R",8,"Z",0,"Z",0,"R",17,"R",10,1
201195,3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",7,1
201195,7,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",67,"R",24,"Z",0,"Z",0,"R",68,"R",29,1
201195,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,1
201195,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"R",5,"Z",0,"Z",0,"R",6,"R",6,1
201195,10,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",3,"R",1,"R",1,"Z",0,"R",21,"R",15,"Z",0,"Z",0,"R",27,"R",18,1
201195,14,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",3,"R",1,"R",1,"R",1,"R",30,"R",20,"Z",0,"Z",0,"R",36,"R",24,1
201195,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
201195,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,1
201195,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
201195,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",4,"R",1,1
201195,22,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",4,"R",5,"R",1,"R",1,"R",101,"R",45,"Z",0,"Z",0,"R",108,"R",54,1
201283,20,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",23,"Z",0,"Z",0,"R",15,"R",23,1
201283,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",23,"Z",0,"Z",0,"R",15,"R",23,1
201283,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",23,"Z",0,"Z",0,"R",15,"R",23,1
201371,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",3,"Z",0,"Z",0,"R",21,"R",3,1
201371,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",8,"Z",0,"Z",0,"R",7,"R",8,1
201371,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",4,"R",1,1
201371,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",12,"Z",0,"Z",0,"R",32,"R",12,1
201371,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"Z",0,"Z",0,"R",4,"R",3,1
201371,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"R",8,"R",7,1
201371,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11,"R",10,"Z",0,"Z",0,"R",12,"R",10,1
201371,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",3,1
201371,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1,1
201371,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"R",4,"R",4,1
201371,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",47,"R",26,"Z",0,"Z",0,"R",48,"R",26,1
201432,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,1
201432,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",2,"Z",0,"Z",0,"R",8,"R",2,1
201432,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2,1
201432,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",12,"R",4,"Z",0,"Z",0,"R",14,"R",4,1
201432,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",2,"R",2,1
201432,14,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",2,"R",2,1
201432,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,1
201432,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",5,"Z",0,"Z",0,"R",4,"R",5,1
201432,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",5,"Z",0,"Z",0,"R",7,"R",5,1
201432,22,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",20,"R",11,"Z",0,"Z",0,"R",23,"R",11,1
201441,1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",113,"R",31,"Z",0,"Z",0,"R",128,"R",32,1
201441,2,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"R",1,"R",17,"R",5,"R",4,"R",1,"R",109,"R",62,"Z",0,"R",1,"R",132,"R",76,1
201441,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",7,"Z",0,"Z",0,"R",5,"R",7,1
201441,7,"Z",0,"Z",0,"R",3,"R",7,"Z",0,"R",1,"R",31,"R",5,"R",4,"R",1,"R",227,"R",100,"Z",0,"R",1,"R",265,"R",115,1
201441,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",5,"R",3,1
201441,10,"Z",0,"Z",0,"R",7,"R",6,"Z",0,"R",1,"R",8,"R",9,"R",4,"R",3,"R",83,"R",80,"R",1,"R",2,"R",103,"R",101,1
201441,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
201441,14,"Z",0,"Z",0,"R",7,"R",6,"Z",0,"R",1,"R",8,"R",10,"R",4,"R",3,"R",89,"R",82,"R",1,"R",2,"R",109,"R",104,1
201441,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,1
201441,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",12,"R",3,"R",1,"Z",0,"R",15,"R",3,1
201441,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",2,"R",3,"Z",0,"R",3,"R",64,"R",71,"Z",0,"R",1,"R",66,"R",80,1
201441,19,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",6,"R",18,"Z",0,"Z",0,"R",7,"R",19,1
201441,21,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",4,"R",4,"Z",0,"R",3,"R",82,"R",94,"R",1,"R",1,"R",88,"R",104,1
201441,22,"Z",0,"Z",0,"R",11,"R",14,"Z",0,"R",3,"R",43,"R",19,"R",8,"R",7,"R",398,"R",276,"R",2,"R",4,"R",462,"R",323,1
201469,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",4,1
201469,21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",4,1
201469,22,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",4,1
201548,1,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",26,"Z",0,"Z",0,"R",43,"R",26,1
201548,2,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",13,"Z",0,"Z",0,"R",23,"R",14,1
201548,7,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",62,"R",39,"Z",0,"Z",0,"R",66,"R",40,1
201548,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
201548,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"R",2,"Z",0,"Z",0,"R",9,"R",2,1
201548,10,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",9,"R",17,"Z",0,"Z",0,"R",9,"R",20,1
201548,14,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",17,"R",20,"Z",0,"Z",0,"R",18,"R",23,1
201548,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
201548,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",3,1
201548,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",7,"Z",0,"Z",0,"R",10,"R",7,1
201548,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",6,"Z",0,"Z",0,"R",5,"R",7,1
201548,21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",17,"Z",0,"Z",0,"R",17,"R",18,1
201548,22,"Z",0,"R",1,"R",4,"R",3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",96,"R",76,"Z",0,"Z",0,"R",101,"R",81,1
201645,1,"R",0,"R",0,"R",4,"R",3,"R",1,"R",0,"R",18,"R",1,"R",3,"R",2,"R",313,"R",43,"R",0,"R",0,"R",339,"R",49,1
201645,2,"R",2,"R",0,"R",4,"R",2,"R",0,"R",0,"R",11,"R",3,"R",1,"R",0,"R",94,"R",44,"R",0,"R",0,"R",112,"R",49,1
201645,3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",3,"R",0,1
201645,6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,1
201645,7,"R",3,"R",0,"R",8,"R",5,"R",1,"R",0,"R",29,"R",4,"R",4,"R",2,"R",410,"R",87,"R",0,"R",0,"R",455,"R",98,1
201645,8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",3,"R",0,"R",0,"R",0,"R",5,"R",0,1
201645,9,"R",1,"R",1,"R",2,"R",0,"R",0,"R",0,"R",3,"R",2,"R",0,"R",0,"R",36,"R",16,"R",0,"R",0,"R",42,"R",19,1
201645,10,"R",6,"R",1,"R",5,"R",3,"R",0,"R",0,"R",17,"R",4,"R",2,"R",1,"R",61,"R",54,"R",0,"R",2,"R",91,"R",65,1
201645,12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,1
201645,13,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",2,"R",1,1
201645,14,"R",8,"R",2,"R",7,"R",3,"R",0,"R",0,"R",21,"R",6,"R",3,"R",1,"R",102,"R",71,"R",0,"R",2,"R",141,"R",85,1
201645,15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",1,"R",2,"R",0,"R",42,"R",7,"R",1,"R",0,"R",48,"R",8,1
201645,16,"R",0,"R",0,"R",1,"R",1,"R",1,"R",0,"R",12,"R",0,"R",0,"R",0,"R",59,"R",29,"R",1,"R",1,"R",74,"R",31,1
201645,17,"R",6,"R",5,"R",3,"R",6,"R",0,"R",0,"R",27,"R",14,"R",6,"R",2,"R",111,"R",77,"R",5,"R",3,"R",158,"R",107,1
201645,18,"R",7,"R",4,"R",3,"R",4,"R",0,"R",0,"R",11,"R",7,"R",3,"R",0,"R",41,"R",56,"R",1,"R",0,"R",66,"R",71,1
201645,19,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",12,"R",19,"R",0,"R",1,"R",14,"R",20,1
201645,20,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",21,"R",11,"R",2,"R",1,"R",27,"R",15,1
201645,21,"R",14,"R",9,"R",8,"R",11,"R",1,"R",0,"R",57,"R",25,"R",11,"R",2,"R",286,"R",199,"R",10,"R",6,"R",387,"R",252,1
201645,22,"R",25,"R",11,"R",23,"R",19,"R",2,"R",0,"R",107,"R",35,"R",18,"R",5,"R",798,"R",357,"R",10,"R",8,"R",983,"R",435,1
201654,1,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",38,"R",8,"R",0,"Z",0,"R",39,"R",8,1
201654,2,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",1,"R",0,"Z",0,"R",33,"R",5,"R",0,"Z",0,"R",33,"R",6,1
201654,3,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",2,"R",1,"R",0,"Z",0,"R",2,"R",1,1
201654,7,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",1,"R",1,"Z",0,"R",73,"R",14,"R",0,"Z",0,"R",74,"R",15,1
201654,8,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",2,"Z",0,"R",0,"Z",0,"R",2,"Z",0,1
201654,9,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",1,"R",0,"Z",0,"R",13,"R",5,"R",0,"Z",0,"R",13,"R",6,1
201654,10,"R",0,"Z",0,"R",0,"R",1,"R",0,"Z",0,"R",3,"Z",0,"R",2,"Z",0,"R",23,"R",8,"R",0,"Z",0,"R",28,"R",9,1
201654,14,"R",0,"Z",0,"R",0,"R",1,"R",0,"Z",0,"R",3,"R",1,"R",2,"Z",0,"R",38,"R",13,"R",0,"Z",0,"R",43,"R",15,1
201654,15,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",1,"Z",0,"R",0,"Z",0,"R",1,"Z",0,1
201654,16,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",1,"R",0,"Z",0,"R",0,"R",1,1
201654,17,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",17,"R",19,"R",0,"Z",0,"R",17,"R",19,1
201654,18,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",3,"R",5,"R",0,"Z",0,"R",3,"R",5,1
201654,21,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",21,"R",25,"R",0,"Z",0,"R",21,"R",25,1
201654,22,"R",0,"Z",0,"R",0,"R",1,"R",0,"Z",0,"R",3,"R",2,"R",3,"Z",0,"R",132,"R",52,"R",0,"Z",0,"R",138,"R",55,1
201672,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
201672,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",6,"Z",0,"Z",0,"R",3,"R",6,1
201672,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
201672,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"R",3,"R",8,1
201672,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2,1
201672,17,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",9,"Z",0,"Z",0,"R",5,"R",10,1
201672,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",7,"R",1,"Z",0,"R",5,"R",7,1
201672,21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",18,"R",1,"Z",0,"R",12,"R",19,1
201672,22,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",13,"R",26,"R",1,"Z",0,"R",15,"R",27,1
201690,1,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"Z",0,"Z",0,"R",16,"R",2,1
201690,2,"Z",0,"Z",0,"R",8,"R",4,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",16,"R",7,1
