unitid,functcd,"xstaff01",staff01,"xstaff02",staff02,"xstaff03",staff03,"xstaff04",staff04,"xstaff05",staff05,"xstaff06",staff06,"xstaff07",staff07,"xstaff08",staff08,"xstaff09",staff09,"xstaff10",staff10,"xstaff11",staff11,"xstaff12",staff12,"xstaff13",staff13,"xstaff14",staff14,"xstaff15",staff15,"xstaff16",staff16,stat_s
145239,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"R",2,"R",4,1
145239,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",5,1
145239,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,1
145239,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"R",2,"R",6,1
145239,12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"R",11,"Z",0,"Z",0,"R",2,"R",12,1
145239,13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"R",17,"Z",0,"Z",0,"R",4,"R",18,1
145275,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,1
145275,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,1
145275,12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",5,"R",1,1
145275,13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",5,"R",1,1
145336,2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",5,1
145336,3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",3,"R",4,1
145336,4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",2,1
145336,6,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",9,1
145336,8,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",9,1
145336,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,1
145336,11,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"R",7,"R",9,1
145336,12,"Z",0,"Z",0,"R",1,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",12,"Z",0,"Z",0,"R",4,"R",20,1
145336,13,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",9,"R",19,"Z",0,"Z",0,"R",11,"R",29,1
145372,2,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",3,"R",3,1
145372,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",1,"R",2,1
145372,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,1
145372,5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",2,"R",1,1
145372,6,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,1
145372,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
145372,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,1
145372,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
145372,11,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",4,"R",5,1
145372,12,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"R",7,"Z",0,"Z",0,"R",5,"R",8,1
145372,13,"Z",0,"R",2,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",6,"R",10,"Z",0,"Z",0,"R",9,"R",13,1
145460,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,1
145460,5,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",6,1
145460,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,1
145460,8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,1
145460,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,1
145460,12,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",8,1
145460,13,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",2,"R",9,1
145521,4,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",3,"R",0,"R",0,"R",4,"R",3,1
145521,5,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",0,1
145521,12,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",0,"R",0,"R",6,"R",3,1
145521,13,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",0,"R",0,"R",6,"R",3,1
145558,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
145558,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2,1
145558,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,1
145558,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",4,"R",1,1
145558,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,1
145558,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"R",4,1
145558,8,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",2,"Z",0,"R",10,1
145558,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",5,"R",2,1
145558,12,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",9,"Z",0,"R",2,"R",6,"R",18,1
145558,13,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",11,"Z",0,"R",2,"R",11,"R",20,1
145600,1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",14,"R",6,"R",0,"R",0,"R",15,"R",7,1
145600,2,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",5,"R",2,"R",1,"R",4,"R",9,"R",5,"R",0,"R",0,"R",15,"R",14,1
145600,3,"R",1,"R",1,"R",1,"R",3,"R",0,"R",0,"R",4,"R",4,"R",2,"R",4,"R",20,"R",11,"R",0,"R",0,"R",28,"R",23,1
145600,4,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",5,"R",9,"R",0,"R",1,"R",8,"R",12,1
145600,6,"R",0,"R",0,"R",4,"R",30,"R",0,"R",1,"R",9,"R",14,"R",6,"R",8,"R",19,"R",75,"R",0,"R",0,"R",38,"R",128,1
145600,7,"R",0,"R",0,"R",3,"R",4,"R",0,"R",0,"R",1,"R",2,"R",2,"R",4,"R",3,"R",5,"R",0,"R",0,"R",9,"R",15,1
145600,8,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0,"R",1,"R",0,"R",2,"R",2,"R",2,"R",15,"R",0,"R",0,"R",5,"R",27,1
145600,9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",3,"R",0,"R",0,"R",0,"R",4,"R",0,1
145600,10,"R",0,"R",0,"R",5,"R",3,"R",0,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",1,"R",0,"R",0,"R",8,"R",4,1
145600,11,"R",1,"R",1,"R",2,"R",6,"R",0,"R",0,"R",9,"R",7,"R",3,"R",8,"R",43,"R",22,"R",0,"R",0,"R",58,"R",44,1
145600,12,"R",0,"R",0,"R",15,"R",48,"R",0,"R",1,"R",11,"R",16,"R",14,"R",15,"R",32,"R",105,"R",0,"R",1,"R",72,"R",186,1
145600,13,"R",1,"R",1,"R",17,"R",54,"R",0,"R",1,"R",20,"R",23,"R",17,"R",23,"R",75,"R",127,"R",0,"R",1,"R",130,"R",230,1
145619,2,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",4,"R",4,1
145619,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",4,"R",2,1
145619,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
145619,5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",5,"Z",0,"Z",0,"R",5,"R",5,1
145619,8,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",1,"R",7,1
145619,11,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"Z",0,"Z",0,"R",8,"R",6,1
145619,12,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",6,"R",9,"Z",0,"Z",0,"R",7,"R",12,1
145619,13,"Z",0,"R",1,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",14,"R",13,"Z",0,"Z",0,"R",15,"R",18,1
145628,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
145628,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,1
145628,8,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",6,1
145628,12,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",2,"R",7,1
145628,13,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",2,"R",7,1
145637,1,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",2,"R",0,"R",11,"R",5,"R",0,"R",0,"R",17,"R",7,1
145637,2,"R",1,"R",1,"R",3,"R",5,"R",0,"R",0,"R",3,"R",2,"R",1,"R",3,"R",34,"R",25,"R",0,"R",0,"R",42,"R",36,1
145637,3,"R",9,"R",1,"R",1,"R",3,"R",0,"R",0,"R",3,"R",2,"R",1,"R",1,"R",27,"R",23,"R",0,"R",1,"R",41,"R",31,1
145637,4,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",6,"R",8,"R",0,"R",0,"R",9,"R",9,1
145637,6,"R",0,"R",0,"R",6,"R",3,"R",0,"R",0,"R",1,"R",2,"R",2,"R",4,"R",46,"R",46,"R",0,"R",0,"R",55,"R",55,1
145637,7,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",5,"R",0,"R",0,"R",5,"R",6,1
145637,8,"R",0,"R",0,"R",0,"R",6,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",5,"R",32,"R",0,"R",0,"R",5,"R",40,1
145637,9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",1,"R",0,"R",0,"R",4,"R",1,1
145637,10,"R",0,"R",0,"R",8,"R",5,"R",0,"R",0,"R",5,"R",1,"R",0,"R",0,"R",13,"R",12,"R",0,"R",0,"R",26,"R",18,1
145637,11,"R",12,"R",2,"R",5,"R",9,"R",0,"R",0,"R",7,"R",5,"R",4,"R",4,"R",72,"R",53,"R",0,"R",1,"R",100,"R",74,1
145637,12,"R",0,"R",0,"R",15,"R",16,"R",1,"R",1,"R",8,"R",3,"R",2,"R",5,"R",78,"R",104,"R",0,"R",0,"R",104,"R",129,1
145637,13,"R",12,"R",2,"R",20,"R",25,"R",1,"R",1,"R",15,"R",8,"R",6,"R",9,"R",150,"R",157,"R",0,"R",1,"R",204,"R",203,1
145646,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,1
145646,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"R",1,"Z",0,"Z",0,"R",8,"R",1,1
145646,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,1
145646,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",2,"R",2,1
145646,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
145646,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",5,1
145646,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,1
145646,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"R",4,"Z",0,"Z",0,"R",8,"R",4,1
145646,12,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"R",7,"R",7,1
145646,13,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",13,"R",11,"Z",0,"Z",0,"R",15,"R",11,1
145682,2,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",5,"R",9,"R",0,"R",0,"R",7,"R",11,1
145682,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,1
145682,7,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",1,"R",5,1
145682,11,"R",0,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",5,"R",9,"R",0,"R",0,"R",7,"R",11,1
145682,12,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0,"R",1,"R",6,1
145682,13,"R",0,"R",0,"R",2,"R",4,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",6,"R",12,"R",0,"R",0,"R",8,"R",17,1
145691,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
145691,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",2,"R",3,1
145691,5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1,1
145691,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,1
145691,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"R",2,"R",4,1
145691,12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2,1
145691,13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",6,"Z",0,"Z",0,"R",4,"R",6,1
145707,2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",2,"R",2,1
145707,4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0,"R",1,"R",3,1
145707,7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",2,"R",3,1
145707,11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",2,"R",2,1
145707,12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3,"R",6,"R",0,"R",0,"R",3,"R",6,1
145707,13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",8,"R",0,"R",0,"R",5,"R",8,1
145725,1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,2
145725,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"Z",0,"R",2,"R",5,2
145725,3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",10,"R",5,"Z",0,"Z",0,"R",11,"R",6,2
145725,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1,2
145725,5,"R",1,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"R",8,"R",11,2
145725,6,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",2,"Z",0,"Z",0,"R",3,"R",3,2
145725,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",3,"R",1,2
145725,8,"R",1,"R",1,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"R",1,"R",7,"Z",0,"Z",0,"R",2,"R",20,2
145725,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,2
145725,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,2
145725,11,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",13,"R",9,"Z",0,"Z",0,"R",18,"R",11,2
145725,12,"R",3,"R",1,"R",3,"R",12,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",3,"R",12,"R",16,"Z",0,"Z",0,"R",20,"R",36,2
145725,13,"R",5,"R",2,"R",3,"R",12,"Z",0,"Z",0,"R",2,"R",5,"R",3,"R",3,"R",25,"R",25,"Z",0,"Z",0,"R",38,"R",47,2
145770,3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",2,"R",3,1
145770,11,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",2,"R",3,1
145770,13,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",2,"R",3,1
145813,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,1
145813,2,"R",3,"R",1,"R",2,"R",1,"Z",0,"R",1,"R",3,"R",2,"R",2,"Z",0,"R",17,"R",19,"Z",0,"Z",0,"R",27,"R",24,1
145813,3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"R",13,"R",13,"Z",0,"Z",0,"R",16,"R",15,1
145813,5,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",3,"R",1,"Z",0,"R",5,"R",3,1
145813,6,"R",2,"Z",0,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",23,"Z",0,"Z",0,"R",26,"R",31,1
145813,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",5,"R",2,1
145813,8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",15,"Z",0,"Z",0,"R",3,"R",16,1
145813,9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,1
145813,10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",5,"R",3,1
145813,11,"R",5,"R",1,"R",2,"R",1,"Z",0,"R",2,"R",4,"R",3,"R",2,"Z",0,"R",32,"R",32,"Z",0,"Z",0,"R",45,"R",39,1
145813,12,"R",2,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",37,"R",45,"R",1,"Z",0,"R",45,"R",55,1
145813,13,"R",7,"R",1,"R",5,"R",9,"Z",0,"R",2,"R",4,"R",5,"R",4,"Z",0,"R",69,"R",77,"R",1,"Z",0,"R",90,"R",94,1
